"Year","AphiaID","Species.Latin.Name","Area","Country","AMS.Catch.TLW.","BMS.Catch.TLW."
2020,105907,"Centroscymnus coelolepis","27_9_A","PT",9,NA
2020,107254,"Nephrops norvegicus","27_9_A","PT",223,NA
2020,125909,"Ammodytes","27_9_A","PT",22,NA
2020,126122,"Lepidorhombus","27_8_C","PT",4,NA
2020,126122,"Lepidorhombus","27_9_A","PT",2,NA
2020,126281,"Anguilla anguilla","27_9_A","PT",6,NA
2020,126421,"Sardina pilchardus","27_10_A_2","PT",22,NA
2020,126421,"Sardina pilchardus","27_9_A","PT",16023,NA
2020,126426,"Engraulis encrasicolus","27_9_A","PT",6027,NA
2020,126436,"Gadus morhua","27_1_B","PT",805,NA
2020,126436,"Gadus morhua","27_2_A_2","PT",2765,NA
2020,126436,"Gadus morhua","27_2_B_2","PT",1290,NA
2020,126437,"Melanogrammus aeglefinus","27_1_B","PT",3,NA
2020,126437,"Melanogrammus aeglefinus","27_2_A_2","PT",57,NA
2020,126437,"Melanogrammus aeglefinus","27_2_B_2","PT",1,NA
2020,126439,"Micromesistius poutassou","27_8_C","PT",229,NA
2020,126439,"Micromesistius poutassou","27_9_A","PT",2375,NA
2020,126440,"Pollachius pollachius","27_9_A","PT",75,NA
2020,126441,"Pollachius virens","27_1_B","PT",75,NA
2020,126441,"Pollachius virens","27_2_A_2","PT",57,NA
2020,126441,"Pollachius virens","27_9_A","PT",4,NA
2020,126484,"Merluccius merluccius","27_8_B","PT",1,NA
2020,126484,"Merluccius merluccius","27_8_C","PT",11,NA
2020,126484,"Merluccius merluccius","27_9_A","PT",2119,NA
2020,126501,"Phycis blennoides","27_10_A_2","PT",9,NA
2020,126501,"Phycis blennoides","27_8_C","PT",1,NA
2020,126501,"Phycis blennoides","27_9_A","PT",6,NA
2020,126554,"Lophius budegassa","27_9_A","PT",557,NA
2020,126555,"Lophius piscatorius","27_10_A_2","PT",3,NA
2020,126555,"Lophius piscatorius","27_8_C","PT",2,NA
2020,126555,"Lophius piscatorius","27_9_A","PT",169,NA
2020,126821,"Trachurus picturatus","27_10_A_2","PT",790,NA
2020,126821,"Trachurus picturatus","27_8_C","PT",2,NA
2020,126821,"Trachurus picturatus","27_9_A","PT",2478,NA
2020,126822,"Trachurus trachurus","27_8_C","PT",35,NA
2020,126822,"Trachurus trachurus","27_9_A","PT",14654,NA
2020,126975,"Dicentrarchus labrax","27_9_A","PT",654,NA
2020,126986,"Mullus surmuletus","27_10_A_2","PT",6,NA
2020,126986,"Mullus surmuletus","27_9_A","PT",143,NA
2020,127023,"Scomber scombrus","27_8_B","PT",35,NA
2020,127023,"Scomber scombrus","27_8_C","PT",4189,NA
2020,127023,"Scomber scombrus","27_9_A","PT",587,NA
2020,127059,"Pagellus bogaraveo","27_10_A_2","PT",498,NA
2020,127059,"Pagellus bogaraveo","27_9_A","PT",46,NA
2020,127085,"Aphanopus carbo","27_9_A","PT",2417,NA
2020,127136,"Glyptocephalus cynoglossus","27_9_A","PT",6,NA
2020,127141,"Platichthys flesus","27_9_A","PT",48,NA
2020,127143,"Pleuronectes platessa","27_9_A","PT",46,NA
2020,127144,"Reinhardtius hippoglossoides","27_1_B","PT",17,NA
2020,127144,"Reinhardtius hippoglossoides","27_2_A_2","PT",8,NA
2020,127144,"Reinhardtius hippoglossoides","27_2_B_2","PT",3,NA
2020,127145,"Lepidorhombus boscii","27_9_A","PT",38,NA
2020,127146,"Lepidorhombus whiffiagonis","27_9_A","PT",62,NA
2020,127150,"Scophthalmus rhombus","27_9_A","PT",89,NA
2020,127149,"Scophthalmus maximus","27_9_A","PT",126,NA
2020,127160,"Solea solea","27_9_A","PT",405,NA
2020,127187,"Salmo trutta","27_9_A","PT",1,NA
2020,127254,"Sebastes mentella","27_2_A_1","PT",480,NA
2020,127259,"Chelidonichthys cuculus","27_9_A","PT",123,NA
2020,127419,"Capros aper","27_9_A","PT",1,NA
2020,367297,"Raja brachyura","27_9_A","PT",226,NA
2020,127138,"Hippoglossus hippoglossus","27_1_B","PT",1,NA
2020,127138,"Hippoglossus hippoglossus","27_2_A_2","PT",3,NA
2020,105821,"Mustelus asterias","27_9_A","PT",7,NA
2020,126285,"Conger conger","27_10_A_2","PT",164,NA
2020,126285,"Conger conger","27_8_C","PT",2,NA
2020,126285,"Conger conger","27_9_A","PT",842,NA
2020,105812,"Galeus melastomus","27_9_A","PT",43,NA
2020,127156,"Pegusa lascaris","27_9_A","PT",147,NA
2020,105815,"Scyliorhinus stellaris","27_9_A","PT",573,NA
2020,126394,"Beryx decadactylus","27_10_A_2","PT",72,NA
2020,126394,"Beryx decadactylus","27_9_A","PT",12,NA
2020,126395,"Beryx splendens","27_10_A_2","PT",70,NA
2020,126395,"Beryx splendens","27_9_A","PT",7,NA
2020,125802,"Lophius","27_9_A","PT",4,NA
2020,105729,"Scyliorhinus","27_9_A","PT",81,NA
2020,126175,"Sebastes","27_1_B","PT",10,NA
2020,126175,"Sebastes","27_2_A_2","PT",466,NA
2020,126175,"Sebastes","27_9_A","PT",1,NA
2020,151324,"Sebastes norvegicus","27_9_A","PT",2,NA
2020,105732,"Mustelus","27_9_A","PT",18,NA
2020,125946,"Trachurus","27_8_C","PT",53,NA
2020,125946,"Trachurus","27_9_A","PT",76,NA
2020,125493,"Lophiidae","27_8_C","PT",2,NA
2020,125493,"Lophiidae","27_9_A","PT",12,NA
2020,126820,"Trachurus mediterraneus","27_9_A","PT",13,NA
2020,151174,"Scomber colias","27_10_A_2","PT",298,NA
2020,151174,"Scomber colias","27_9_A","PT",23073,NA
2020,127159,"Solea senegalensis","27_9_A","PT",42,NA
2020,105820,"Galeorhinus galeus","27_3_A_20","SE",0.1899,NA
2020,105923,"Squalus acanthias","27_3_A_20","SE",0.0139,NA
2020,105923,"Squalus acanthias","27_3_A_21","SE",0.0405,NA
2020,107254,"Nephrops norvegicus","27_4_A","SE",1.7928,NA
2020,107254,"Nephrops norvegicus","27_4_B","SE",1.256,NA
2020,107254,"Nephrops norvegicus","27_3_A_20","SE",1186.17,1.067
2020,107254,"Nephrops norvegicus","27_3_A_21","SE",604.933,0.756
2020,107649,"Pandalus borealis","27_4_A","SE",105.847,NA
2020,107649,"Pandalus borealis","27_4_B","SE",1.9046,NA
2020,107649,"Pandalus borealis","27_3_A_20","SE",993.297,0.809
2020,107649,"Pandalus borealis","27_3_A_21","SE",73.8364,NA
2020,125909,"Ammodytes","27_3_D_25","SE",0.179,NA
2020,125909,"Ammodytes","27_3_D_27","SE",0.0924,NA
2020,125909,"Ammodytes","27_3_D_28_2","SE",0.0894,NA
2020,125909,"Ammodytes","27_3_D_30","SE",0.7,NA
2020,125909,"Ammodytes","27_4_B","SE",25505.1,NA
2020,125909,"Ammodytes","27_4_C","SE",13.8974,NA
2020,126281,"Anguilla anguilla","27_3_B_23","SE",13.457,NA
2020,126281,"Anguilla anguilla","27_3_D_24","SE",4.013,NA
2020,126281,"Anguilla anguilla","27_3_D_25","SE",31.792,2.559
2020,126281,"Anguilla anguilla","27_3_D_27","SE",32.502,0.048
2020,126281,"Anguilla anguilla","27_3_D_29","SE",0.821,NA
2020,126281,"Anguilla anguilla","27_3_D_30","SE",0.373,NA
2020,126281,"Anguilla anguilla","27_3_A_21","SE",0.033,NA
2020,126417,"Clupea harengus","27_2_A_2","SE",3170.39,NA
2020,126417,"Clupea harengus","27_3_B_23","SE",480.853,NA
2020,126417,"Clupea harengus","27_3_D_24","SE",233.05,NA
2020,126417,"Clupea harengus","27_3_D_25","SE",7032.81,NA
2020,126417,"Clupea harengus","27_3_D_26","SE",1109.89,NA
2020,126417,"Clupea harengus","27_3_D_27","SE",10782.2,NA
2020,126417,"Clupea harengus","27_3_D_28_2","SE",19897.2,NA
2020,126417,"Clupea harengus","27_3_D_29","SE",5191.71,86
2020,126417,"Clupea harengus","27_3_D_30","SE",12086.3,18.921
2020,126417,"Clupea harengus","27_3_D_31","SE",305.317,29.322
2020,126417,"Clupea harengus","27_4_A","SE",7357.87,NA
2020,126417,"Clupea harengus","27_4_B","SE",5344.08,5.66
2020,126417,"Clupea harengus","27_4_C","SE",434.984,NA
2020,126417,"Clupea harengus","27_3_A_20","SE",8919.04,154.364
2020,126417,"Clupea harengus","27_3_A_21","SE",2036.73,533.087
2020,126425,"Sprattus sprattus","27_3_B_23","SE",3.705,NA
2020,126425,"Sprattus sprattus","27_3_D_24","SE",4.85,NA
2020,126425,"Sprattus sprattus","27_3_D_25","SE",13874.4,NA
2020,126425,"Sprattus sprattus","27_3_D_26","SE",2252.73,NA
2020,126425,"Sprattus sprattus","27_3_D_27","SE",6388.59,NA
2020,126425,"Sprattus sprattus","27_3_D_28_2","SE",14633.2,NA
2020,126425,"Sprattus sprattus","27_3_D_29","SE",4645.44,44
2020,126425,"Sprattus sprattus","27_3_D_30","SE",16.64,NA
2020,126425,"Sprattus sprattus","27_4_B","SE",3546.72,NA
2020,126425,"Sprattus sprattus","27_3_A_20","SE",942.53,NA
2020,126425,"Sprattus sprattus","27_3_A_21","SE",1266.89,114.979
2020,126426,"Engraulis encrasicolus","27_3_A_21","SE",0.004,NA
2020,126436,"Gadus morhua","27_2_A_2","SE",0.0369,NA
2020,126436,"Gadus morhua","27_3_B_23","SE",330.57,0.295
2020,126436,"Gadus morhua","27_3_C_22","SE",0.1463,NA
2020,126436,"Gadus morhua","27_3_D_24","SE",16.8228,0.052
2020,126436,"Gadus morhua","27_3_D_25","SE",11.4324,1.802
2020,126436,"Gadus morhua","27_3_D_27","SE",1.0069,NA
2020,126436,"Gadus morhua","27_3_D_28_2","SE",1.1743,0.015
2020,126436,"Gadus morhua","27_3_D_29","SE",0.4154,NA
2020,126436,"Gadus morhua","27_4_A","SE",198.699,0.0814
2020,126436,"Gadus morhua","27_4_B","SE",155.128,0.7483
2020,126436,"Gadus morhua","27_3_A_20","SE",222.725,1.2342
2020,126436,"Gadus morhua","27_3_A_21","SE",10.4356,0.3078
2020,126437,"Melanogrammus aeglefinus","27_2_A_2","SE",0.5879,NA
2020,126437,"Melanogrammus aeglefinus","27_3_B_23","SE",0.061,NA
2020,126437,"Melanogrammus aeglefinus","27_4_A","SE",62.7927,0.0625
2020,126437,"Melanogrammus aeglefinus","27_4_B","SE",51.3747,0.7532
2020,126437,"Melanogrammus aeglefinus","27_3_A_20","SE",55.6028,0.2151
2020,126437,"Melanogrammus aeglefinus","27_3_A_21","SE",0.9004,0.4332
2020,126438,"Merlangius merlangus","27_3_B_23","SE",0,0.012
2020,126438,"Merlangius merlangus","27_3_D_24","SE",0.076,NA
2020,126438,"Merlangius merlangus","27_3_D_25","SE",0.4058,2.761
2020,126438,"Merlangius merlangus","27_3_D_28_2","SE",0.2868,NA
2020,126438,"Merlangius merlangus","27_3_D_29","SE",0.2151,NA
2020,126438,"Merlangius merlangus","27_4_A","SE",8.2245,NA
2020,126438,"Merlangius merlangus","27_4_B","SE",18.7839,0.9458
2020,126438,"Merlangius merlangus","27_4_C","SE",0.442,NA
2020,126438,"Merlangius merlangus","27_3_A_20","SE",12.1425,0.3853
2020,126438,"Merlangius merlangus","27_3_A_21","SE",5.609,4.9961
2020,126439,"Micromesistius poutassou","27_2_A_2","SE",3.792,NA
2020,126439,"Micromesistius poutassou","27_4_A","SE",16,NA
2020,126439,"Micromesistius poutassou","27_4_B","SE",4.0164,NA
2020,126439,"Micromesistius poutassou","27_3_A_20","SE",55.53,NA
2020,126440,"Pollachius pollachius","27_3_B_23","SE",0.0421,NA
2020,126440,"Pollachius pollachius","27_4_A","SE",57.1651,NA
2020,126440,"Pollachius pollachius","27_4_B","SE",14.1207,NA
2020,126440,"Pollachius pollachius","27_3_A_20","SE",17.206,NA
2020,126440,"Pollachius pollachius","27_3_A_21","SE",0.0105,NA
2020,126441,"Pollachius virens","27_2_A_2","SE",12.149,NA
2020,126441,"Pollachius virens","27_3_B_23","SE",0.377,NA
2020,126441,"Pollachius virens","27_4_A","SE",599.127,0.2722
2020,126441,"Pollachius virens","27_4_B","SE",287.268,NA
2020,126441,"Pollachius virens","27_3_A_20","SE",294.71,0.064
2020,126441,"Pollachius virens","27_3_A_21","SE",0.0227,0.002
2020,126444,"Trisopterus esmarkii","27_4_A","SE",35.4263,NA
2020,126444,"Trisopterus esmarkii","27_3_A_20","SE",12.4705,0.018
2020,126444,"Trisopterus esmarkii","27_3_A_21","SE",0.188,NA
2020,126447,"Brosme brosme","27_4_A","SE",4.5334,NA
2020,126447,"Brosme brosme","27_4_B","SE",0.3689,NA
2020,126447,"Brosme brosme","27_3_A_20","SE",0.3844,NA
2020,126459,"Molva dypterygia","27_3_A_20","SE",0.0684,NA
2020,126461,"Molva molva","27_3_B_23","SE",0.1742,NA
2020,126461,"Molva molva","27_4_A","SE",30.4738,NA
2020,126461,"Molva molva","27_4_B","SE",8.2951,NA
2020,126461,"Molva molva","27_3_A_20","SE",16.2917,0.0221
2020,126461,"Molva molva","27_3_A_21","SE",0.3379,0.003
2020,126484,"Merluccius merluccius","27_3_B_23","SE",0.0022,NA
2020,126484,"Merluccius merluccius","27_4_A","SE",40.105,0.03
2020,126484,"Merluccius merluccius","27_4_B","SE",11.9935,0.0616
2020,126484,"Merluccius merluccius","27_3_A_20","SE",35.5233,0.2185
2020,126484,"Merluccius merluccius","27_3_A_21","SE",0.6918,0.6
2020,126555,"Lophius piscatorius","27_4_A","SE",58.7153,NA
2020,126555,"Lophius piscatorius","27_4_B","SE",13.623,NA
2020,126555,"Lophius piscatorius","27_3_A_20","SE",70.3548,0.0728
2020,126555,"Lophius piscatorius","27_3_A_21","SE",0.2775,NA
2020,126822,"Trachurus trachurus","27_4_A","SE",1.7352,NA
2020,126822,"Trachurus trachurus","27_4_B","SE",0.547,NA
2020,126822,"Trachurus trachurus","27_3_A_20","SE",59.3348,NA
2020,126822,"Trachurus trachurus","27_3_A_21","SE",0.1951,0.103
2020,126975,"Dicentrarchus labrax","27_3_A_21","SE",0.001,NA
2020,126986,"Mullus surmuletus","27_3_A_20","SE",0.005,NA
2020,126986,"Mullus surmuletus","27_3_A_21","SE",0.001,NA
2020,127023,"Scomber scombrus","27_2_A_2","SE",222.662,NA
2020,127023,"Scomber scombrus","27_3_B_23","SE",1.5335,NA
2020,127023,"Scomber scombrus","27_3_D_24","SE",1.0427,NA
2020,127023,"Scomber scombrus","27_3_D_25","SE",0.4143,NA
2020,127023,"Scomber scombrus","27_4_A","SE",3204.96,0.78
2020,127023,"Scomber scombrus","27_4_B","SE",54.9477,4.8542
2020,127023,"Scomber scombrus","27_4_C","SE",0.224,NA
2020,127023,"Scomber scombrus","27_3_A_20","SE",152.821,0.54
2020,127023,"Scomber scombrus","27_3_A_21","SE",43.7034,0.094
2020,127136,"Glyptocephalus cynoglossus","27_3_B_23","SE",0.0328,NA
2020,127136,"Glyptocephalus cynoglossus","27_4_A","SE",5.851,NA
2020,127136,"Glyptocephalus cynoglossus","27_4_B","SE",1.7755,NA
2020,127136,"Glyptocephalus cynoglossus","27_3_A_20","SE",77.5609,0.0184
2020,127136,"Glyptocephalus cynoglossus","27_3_A_21","SE",1.0058,0.0095
2020,127139,"Limanda limanda","27_3_B_23","SE",1.0335,0.3
2020,127139,"Limanda limanda","27_3_D_24","SE",0.0133,NA
2020,127139,"Limanda limanda","27_3_D_25","SE",0.0937,0.006
2020,127139,"Limanda limanda","27_3_D_27","SE",0.877,NA
2020,127139,"Limanda limanda","27_4_A","SE",0.0288,NA
2020,127139,"Limanda limanda","27_4_B","SE",5.5491,0.1272
2020,127139,"Limanda limanda","27_3_A_20","SE",0.5333,0.062
2020,127139,"Limanda limanda","27_3_A_21","SE",1.2067,1.033
2020,127140,"Microstomus kitt","27_3_B_23","SE",0.1494,NA
2020,127140,"Microstomus kitt","27_4_A","SE",3.7909,NA
2020,127140,"Microstomus kitt","27_4_B","SE",1.9955,NA
2020,127140,"Microstomus kitt","27_3_A_20","SE",3.4331,NA
2020,127140,"Microstomus kitt","27_3_A_21","SE",0.947,0.0085
2020,127141,"Platichthys flesus","27_3_B_23","SE",11.2238,0.753
2020,127141,"Platichthys flesus","27_3_D_24","SE",5.8473,0.007
2020,127141,"Platichthys flesus","27_3_D_25","SE",58.2541,4.881
2020,127141,"Platichthys flesus","27_3_D_27","SE",15.1567,0.001
2020,127141,"Platichthys flesus","27_3_D_28_2","SE",17.1935,0.054
2020,127141,"Platichthys flesus","27_3_D_29","SE",0.2494,NA
2020,127141,"Platichthys flesus","27_3_A_20","SE",0.54,0.018
2020,127141,"Platichthys flesus","27_3_A_21","SE",3.6418,0.009
2020,127143,"Pleuronectes platessa","27_3_B_23","SE",14.0572,0.035
2020,127143,"Pleuronectes platessa","27_3_D_24","SE",0.9893,NA
2020,127143,"Pleuronectes platessa","27_3_D_25","SE",3.8599,0.074
2020,127143,"Pleuronectes platessa","27_3_D_27","SE",0.0011,NA
2020,127143,"Pleuronectes platessa","27_3_D_29","SE",0.0066,NA
2020,127143,"Pleuronectes platessa","27_4_A","SE",2.1912,0.004
2020,127143,"Pleuronectes platessa","27_4_B","SE",2.408,NA
2020,127143,"Pleuronectes platessa","27_3_A_20","SE",65.0115,0.7684
2020,127143,"Pleuronectes platessa","27_3_A_21","SE",16.8288,0.6431
2020,127146,"Lepidorhombus whiffiagonis","27_4_A","SE",0.1924,NA
2020,127150,"Scophthalmus rhombus","27_3_B_23","SE",1.0719,NA
2020,127150,"Scophthalmus rhombus","27_3_D_24","SE",0.029,NA
2020,127150,"Scophthalmus rhombus","27_4_A","SE",0.0209,NA
2020,127150,"Scophthalmus rhombus","27_4_B","SE",0.011,NA
2020,127150,"Scophthalmus rhombus","27_3_A_20","SE",6.7156,0.0069
2020,127150,"Scophthalmus rhombus","27_3_A_21","SE",10.6345,0.032
2020,127149,"Scophthalmus maximus","27_3_B_23","SE",0.6629,0.01
2020,127149,"Scophthalmus maximus","27_3_D_24","SE",3.2985,NA
2020,127149,"Scophthalmus maximus","27_3_D_25","SE",5.0052,NA
2020,127149,"Scophthalmus maximus","27_3_D_27","SE",1.6805,0.001
2020,127149,"Scophthalmus maximus","27_3_D_28_2","SE",2.3622,0.001
2020,127149,"Scophthalmus maximus","27_3_D_29","SE",0.0015,NA
2020,127149,"Scophthalmus maximus","27_4_A","SE",0.4466,NA
2020,127149,"Scophthalmus maximus","27_4_B","SE",0.3197,NA
2020,127149,"Scophthalmus maximus","27_3_A_20","SE",1.6443,0.0022
2020,127149,"Scophthalmus maximus","27_3_A_21","SE",5.6752,0.018
2020,127160,"Solea solea","27_3_B_23","SE",1.1283,0.005
2020,127160,"Solea solea","27_3_D_25","SE",0.0031,NA
2020,127160,"Solea solea","27_3_A_20","SE",0.7937,0.0032
2020,127160,"Solea solea","27_3_A_21","SE",7.0713,0.0117
2020,127186,"Salmo salar","27_3_B_23","SE",0.009,NA
2020,127186,"Salmo salar","27_3_D_24","SE",0.003,NA
2020,127186,"Salmo salar","27_3_D_25","SE",0.8315,0.008
2020,127186,"Salmo salar","27_3_D_28_2","SE",0.021,NA
2020,127186,"Salmo salar","27_3_D_29","SE",0.069,NA
2020,127186,"Salmo salar","27_3_D_30","SE",35.3578,NA
2020,127186,"Salmo salar","27_3_D_31","SE",110.885,0.184
2020,127187,"Salmo trutta","27_3_B_23","SE",0.104,NA
2020,127187,"Salmo trutta","27_3_D_24","SE",0.0625,NA
2020,127187,"Salmo trutta","27_3_D_25","SE",0.3455,0.004
2020,127187,"Salmo trutta","27_3_D_27","SE",0.364,NA
2020,127187,"Salmo trutta","27_3_D_28_2","SE",0.131,NA
2020,127187,"Salmo trutta","27_3_D_29","SE",0.1981,NA
2020,127187,"Salmo trutta","27_3_D_30","SE",3.6988,0.003
2020,127187,"Salmo trutta","27_3_D_31","SE",2.2862,NA
2020,127187,"Salmo trutta","27_3_A_21","SE",0.193,NA
2020,150637,"Eutrigla gurnardus","27_3_B_23","SE",0.007,NA
2020,150637,"Eutrigla gurnardus","27_4_A","SE",0.4906,NA
2020,150637,"Eutrigla gurnardus","27_4_B","SE",20.2871,NA
2020,150637,"Eutrigla gurnardus","27_3_A_20","SE",0.3063,NA
2020,150637,"Eutrigla gurnardus","27_3_A_21","SE",0.6002,0.002
2020,158960,"Coryphaenoides rupestris","27_3_A_20","SE",0.002,NA
2020,126175,"Sebastes","27_4_A","SE",0.0101,NA
2020,126175,"Sebastes","27_3_A_20","SE",0.0438,NA
2020,105841,"Lamna nasus","27_5_A","IS",3,NA
2020,105865,"Amblyraja radiata","27_1_B","IS",22,NA
2020,105865,"Amblyraja radiata","27_5_A","IS",804,NA
2020,105869,"Dipturus batis","27_5_A","IS",139,NA
2020,105874,"Leucoraja fullonica","27_5_A","IS",17,NA
2020,105923,"Squalus acanthias","27_5_A","IS",3,NA
2020,107254,"Nephrops norvegicus","27_5_A","IS",194,NA
2020,107649,"Pandalus borealis","27_5_A","IS",3127,NA
2020,126402,"Hoplostethus atlanticus","27_5_A","IS",3,NA
2020,126417,"Clupea harengus","27_2_A_1","IS",4144,NA
2020,126417,"Clupea harengus","27_5_A","IS",129838,NA
2020,126417,"Clupea harengus","27_5_B_1","IS",178,NA
2020,126436,"Gadus morhua","27_1_B","IS",6651,NA
2020,126436,"Gadus morhua","27_2_A_2","IS",3083,NA
2020,126436,"Gadus morhua","27_5_A","IS",267784,NA
2020,126437,"Melanogrammus aeglefinus","27_1_B","IS",515,NA
2020,126437,"Melanogrammus aeglefinus","27_2_A_2","IS",34,NA
2020,126437,"Melanogrammus aeglefinus","27_5_A","IS",53541,NA
2020,126438,"Merlangius merlangus","27_5_A","IS",634,NA
2020,126439,"Micromesistius poutassou","27_5_A","IS",11063,NA
2020,126439,"Micromesistius poutassou","27_5_B_1","IS",188306,NA
2020,126439,"Micromesistius poutassou","27_6_B_1","IS",44365,NA
2020,126440,"Pollachius pollachius","27_5_A","IS",1,NA
2020,126441,"Pollachius virens","27_1_B","IS",73,NA
2020,126441,"Pollachius virens","27_2_A_2","IS",300,NA
2020,126441,"Pollachius virens","27_5_A","IS",50061,NA
2020,126444,"Trisopterus esmarkii","27_5_A","IS",925,NA
2020,126447,"Brosme brosme","27_2_A_2","IS",2,NA
2020,126447,"Brosme brosme","27_5_A","IS",2357,NA
2020,126459,"Molva dypterygia","27_5_A","IS",343,NA
2020,126461,"Molva molva","27_2_A_2","IS",2,NA
2020,126461,"Molva molva","27_5_A","IS",5835,NA
2020,126715,"Argentina silus","27_5_A","IS",3775,NA
2020,126715,"Argentina silus","27_5_B_1","IS",174,NA
2020,127023,"Scomber scombrus","27_2_A_1","IS",105681,NA
2020,127023,"Scomber scombrus","27_5_A","IS",44868,NA
2020,127023,"Scomber scombrus","27_5_B_1","IS",985,NA
2020,127085,"Aphanopus carbo","27_5_A","IS",103,NA
2020,127136,"Glyptocephalus cynoglossus","27_5_A","IS",945,NA
2020,127139,"Limanda limanda","27_5_A","IS",412,NA
2020,127140,"Microstomus kitt","27_5_A","IS",1129,NA
2020,127143,"Pleuronectes platessa","27_1_B","IS",3,NA
2020,127143,"Pleuronectes platessa","27_5_A","IS",7506,NA
2020,127144,"Reinhardtius hippoglossoides","27_1_B","IS",18,NA
2020,127144,"Reinhardtius hippoglossoides","27_2_A_2","IS",1,NA
2020,127144,"Reinhardtius hippoglossoides","27_5_A","IS",12535,NA
2020,127146,"Lepidorhombus whiffiagonis","27_5_A","IS",268,NA
2020,127254,"Sebastes mentella","27_1_B","IS",1,NA
2020,127254,"Sebastes mentella","27_2_A_2","IS",4,NA
2020,127254,"Sebastes mentella","27_5_A","IS",11375,NA
2020,150637,"Eutrigla gurnardus","27_5_A","IS",9,NA
2020,158960,"Coryphaenoides rupestris","27_5_A","IS",6,NA
2020,126758,"Anarhichas lupus","27_1_B","IS",2,NA
2020,126758,"Anarhichas lupus","27_2_A_2","IS",1,NA
2020,126758,"Anarhichas lupus","27_5_A","IS",7322,NA
2020,127138,"Hippoglossus hippoglossus","27_2_A_2","IS",1,NA
2020,127138,"Hippoglossus hippoglossus","27_5_A","IS",142,NA
2020,126472,"Macrourus berglax","27_5_A","IS",44,NA
2020,125493,"Lophiidae","27_5_A","IS",436,NA
2020,105814,"Scyliorhinus canicula","27_3_A","NL",1.556,NA
2020,105814,"Scyliorhinus canicula","27_4_B","NL",5.397,NA
2020,105814,"Scyliorhinus canicula","27_4_C","NL",180.841,NA
2020,105814,"Scyliorhinus canicula","27_7_D","NL",7.884,NA
2020,105814,"Scyliorhinus canicula","27_7_E","NL",1.738,NA
2020,105820,"Galeorhinus galeus","27_4_C","NL",0.32,NA
2020,105820,"Galeorhinus galeus","27_7_D","NL",0.066,NA
2020,105841,"Lamna nasus","27_4_B","NL",0.007,NA
2020,105865,"Amblyraja radiata","27_4_B","NL",0.041,NA
2020,105869,"Dipturus batis","27_4_B","NL",0.505,NA
2020,105869,"Dipturus batis","27_4_C","NL",0.023,NA
2020,105869,"Dipturus batis","27_7_D","NL",0.045,NA
2020,105876,"Leucoraja naevus","27_4_B","NL",0.003,NA
2020,105883,"Raja clavata","27_3_A","NL",1.303,NA
2020,105883,"Raja clavata","27_4_A","NL",0.007,NA
2020,105883,"Raja clavata","27_4_B","NL",116.134,NA
2020,105883,"Raja clavata","27_4_C","NL",144.256,NA
2020,105883,"Raja clavata","27_7_D","NL",32.714,NA
2020,105883,"Raja clavata","27_7_E","NL",1.409,NA
2020,105887,"Raja montagui","27_3_A","NL",0.328,NA
2020,105887,"Raja montagui","27_4_B","NL",14.056,NA
2020,105887,"Raja montagui","27_4_C","NL",77.769,NA
2020,105887,"Raja montagui","27_7_D","NL",4.551,NA
2020,105887,"Raja montagui","27_7_E","NL",0.431,NA
2020,105923,"Squalus acanthias","27_4_B","NL",0.155,NA
2020,105923,"Squalus acanthias","27_4_C","NL",0.099,NA
2020,107254,"Nephrops norvegicus","27_4_B","NL",926.106,0.026
2020,107254,"Nephrops norvegicus","27_4_C","NL",4.527,NA
2020,107254,"Nephrops norvegicus","27_7_D","NL",0.002,NA
2020,107254,"Nephrops norvegicus","27_7_E","NL",0.001,NA
2020,126281,"Anguilla anguilla","27_4_B","NL",0.014,NA
2020,126281,"Anguilla anguilla","27_4_C","NL",3.327,NA
2020,126417,"Clupea harengus","27_2_A_1","NL",1562.15,NA
2020,126417,"Clupea harengus","27_2_A_2","NL",3398.03,NA
2020,126417,"Clupea harengus","27_4_A","NL",49745.4,69.868
2020,126417,"Clupea harengus","27_4_B","NL",8705.97,NA
2020,126417,"Clupea harengus","27_4_C","NL",1482.01,NA
2020,126417,"Clupea harengus","27_6_A","NL",67.558,19.159
2020,126417,"Clupea harengus","27_7_B","NL",0.025,NA
2020,126417,"Clupea harengus","27_7_D","NL",14262.6,NA
2020,126417,"Clupea harengus","27_7_G","NL",0.075,NA
2020,126417,"Clupea harengus","27_7_J_2","NL",0.079,NA
2020,126421,"Sardina pilchardus","27_4_A","NL",0.023,NA
2020,126421,"Sardina pilchardus","27_4_B","NL",31.863,NA
2020,126421,"Sardina pilchardus","27_4_C","NL",26.331,NA
2020,126421,"Sardina pilchardus","27_7_D","NL",87.601,NA
2020,126421,"Sardina pilchardus","27_7_E","NL",13.665,NA
2020,126421,"Sardina pilchardus","27_7_F","NL",84.818,NA
2020,126425,"Sprattus sprattus","27_4_B","NL",507.747,NA
2020,126425,"Sprattus sprattus","27_4_C","NL",1533.31,NA
2020,126426,"Engraulis encrasicolus","27_4_B","NL",1.034,NA
2020,126426,"Engraulis encrasicolus","27_6_A","NL",0.078,NA
2020,126426,"Engraulis encrasicolus","27_7_E","NL",0.235,NA
2020,126426,"Engraulis encrasicolus","27_7_F","NL",64.592,NA
2020,126426,"Engraulis encrasicolus","27_7_G","NL",6.161,NA
2020,126426,"Engraulis encrasicolus","27_7_H","NL",0.084,NA
